CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2023-02-11 23:11:43.4610634,C:\Windows\Temp\MpCmdRun.log,E:\23-0211_1Win\C\Windows\Temp\MpCmdRun.log,20940,943A350F17813C376D73AB67E14470DE9EF5DF83,False,2023-02-06 03:48:24.2203007,2023-02-12 00:06:05.6991100,2023-02-12 00:06:05.6991100,00:00:00.0780085
2023-02-11 23:11:43.8515397,C:\Users\gunna\AppData\Roaming\Microsoft\Protect\S-1-5-21-1467511885-2363792874-278344606-1001\573fa75f-1553-4bc7-9e5a-5a6a00f17d24,E:\23-0211_1Win\C\Users\gunna\AppData\Roaming\Microsoft\Protect\S-1-5-21-1467511885-2363792874-278344606-1001\573fa75f-1553-4bc7-9e5a-5a6a00f17d24,468,55F88BA28E04C561FFCEBD0AC88D511A5EB99608,False,2023-02-06 01:53:47.4680454,2023-02-11 23:05:06.4215139,2023-02-11 23:05:06.4215139,00:00:00.0467303
2023-02-11 23:11:43.9306514,C:\Users\gunna\AppData\Roaming\Microsoft\Protect\S-1-5-21-1467511885-2363792874-278344606-1001\Preferred,E:\23-0211_1Win\C\Users\gunna\AppData\Roaming\Microsoft\Protect\S-1-5-21-1467511885-2363792874-278344606-1001\Preferred,24,0A231558E6F80817C496E896E40C93943503C341,False,2023-02-06 01:53:47.4833660,2023-02-06 01:53:47.4833660,2023-02-12 00:12:24.0012643,00:00:00.0464293
2023-02-11 23:11:44.2267144,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\DeviceHealthSummaryConfiguration.ini,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\DeviceHealthSummaryConfiguration.ini,77,F4FFD75641D4568194592FDFFE46D77C20AC96DA,False,2023-02-11 23:06:05.0973194,2023-02-12 00:06:06.2771063,2023-02-12 00:06:06.2771063,00:00:00.0470031
2023-02-11 23:11:44.3202245,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2306.876.1.odl,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2306.876.1.odl,19327,57AFD76EB4DCBADB1845EE9839CA66BFCFBB418F,False,2023-02-11 23:06:33.3092136,2023-02-11 23:06:39.7970000,2023-02-11 23:06:39.7968349,00:00:00.0630184
2023-02-11 23:11:44.3985431,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2306.9588.1.odl,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2306.9588.1.odl,19684,DA9FF6719A3F652FC659882F3039E3FFC2BF36AF,False,2023-02-11 23:06:57.5514213,2023-02-11 23:42:12.7850000,2023-02-11 23:42:12.7859652,00:00:00.0625079
2023-02-11 23:11:44.4767513,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2343.432.1.odl,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2343.432.1.odl,2582,21DFC051E21C8225A9C5C5F0D30C6CCC040E6749,False,2023-02-11 23:43:18.5708779,2023-02-11 23:43:24.6160000,2023-02-11 23:43:24.6169285,00:00:00.0626966
2023-02-11 23:11:44.5547622,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2343.7348.1.odl,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2343.7348.1.odl,2582,F33124E6FE772EBD9613BB3ABEB457CD973654AA,False,2023-02-11 23:43:07.2424054,2023-02-11 23:43:13.4000000,2023-02-11 23:43:13.4005592,00:00:00.0625113
2023-02-11 23:11:44.6327725,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2344.10140.1.odl,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2344.10140.1.odl,2582,7A4C937DB23EFCF7B6F44C22007687479BC1E646,False,2023-02-11 23:44:41.3687465,2023-02-11 23:44:48.4610000,2023-02-11 23:44:48.4619598,00:00:00.0625110
2023-02-11 23:11:44.7112862,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2345.9976.1.odl,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\FileCoAuth-2023-02-11.2345.9976.1.odl,2410,AAA93D3B49645F071523B2B28316B1541BDC473E,False,2023-02-11 23:45:36.5548174,2023-02-11 23:45:43.6950000,2023-02-11 23:45:43.6955584,00:00:00.0625041
2023-02-11 23:11:44.7893048,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\StandaloneUpdater-2023-02-11.2306.3360.1.odl,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\StandaloneUpdater-2023-02-11.2306.3360.1.odl,36125,2978FC227987AC6B760EDEE591BE059D8DF15576,False,2023-02-11 23:06:05.0973194,2023-02-11 23:06:06.2830000,2023-02-11 23:06:06.2830257,00:00:00.0630269
2023-02-11 23:11:44.8828256,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\StandaloneUpdater-2023-02-11.2307.836.1.odl,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\StandaloneUpdater-2023-02-11.2307.836.1.odl,57466,D25AB69BD1EAC0A82785117D5507CFA83F9903A8,False,2023-02-11 23:07:45.6782658,2023-02-11 23:08:53.4400000,2023-02-11 23:08:53.4400331,00:00:00.0625282
2023-02-11 23:11:44.9607573,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\StandaloneUpdater-2023-02-12.0006.10088.1.odl,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\StandaloneUpdater-2023-02-12.0006.10088.1.odl,57466,CCEBFB37FFB75775F03DD2DDBC73C0BCE47D066D,False,2023-02-12 00:06:06.2296937,2023-02-12 00:07:12.5270000,2023-02-12 00:07:12.5277165,00:00:00.0629994
2023-02-11 23:11:45.0548417,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\standaloneUpdaterTelemetryCache.otc,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\standaloneUpdaterTelemetryCache.otc,24576,98596CF64D6D7C7AB9D037F9A09050578AEDFB4F,False,2023-02-11 23:07:46.5899256,2023-02-12 00:07:12.5277165,2023-02-12 00:07:12.5277165,00:00:00.0465056
2023-02-11 23:11:45.1328661,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\telemetry-dll-ramp-value.txt,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Common\telemetry-dll-ramp-value.txt,12,AAF764DD476BFC36780E714D64B1592EC6AE5053,False,2023-02-11 23:06:33.3092136,2023-02-11 23:06:33.3092136,2023-02-11 23:06:33.3092136,00:00:00.0625197
2023-02-11 23:11:45.2738930,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\DeviceHealth.json,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\DeviceHealth.json,569,AE2D96CD76AFF746D6B45BCFADBE944E6A2351B8,False,2023-02-06 01:57:00.4096141,2023-02-11 23:05:25.4469441,2023-02-11 23:05:25.4469441,00:00:00.0624967
2023-02-11 23:11:45.3519079,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\DeviceHealthSummaryConfiguration.ini,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\DeviceHealthSummaryConfiguration.ini,77,DAAB55AD28BCBABC47D75D30E6863BDE3BF4F213,False,2023-02-06 01:56:57.4911187,2023-02-11 23:06:05.4093061,2023-02-11 23:06:05.4093061,00:00:00.0620060
2023-02-11 23:11:45.4299101,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\general.keystore,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\general.keystore,111,32D3AD8EF33F906762744C92B2D2C50CE0B28528,False,2023-02-11 23:06:05.7529268,2023-02-11 23:06:05.7529268,2023-02-11 23:06:05.7529268,00:00:00.0620078
2023-02-11 23:11:46.6636300,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\ObfuscationStringMap.txt,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\ObfuscationStringMap.txt,830630,0BC0D7C898ED1064053AA9CDF1EEFD13AE0AB8F7,False,2023-02-06 02:00:18.8736666,2023-02-11 23:05:36.0941034,2023-02-11 23:05:36.0941034,00:00:01.2032878
2023-02-11 23:11:48.2108955,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncDiagnostics.log,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncDiagnostics.log,33738318,AAFDAE62AA929279D7E6E68BB7065572CD87635A,False,2023-02-06 02:00:18.8736666,2023-02-12 00:07:26.9021942,2023-02-12 00:07:26.9021942,00:00:01.4517514
2023-02-11 23:11:48.3358732,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0156.7196.1.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0156.7196.1.odlsent,108485,AA2865B068B9EED929528C4C1E3F1C234EF19F83,False,2023-02-06 01:57:02.4009706,2023-02-06 01:57:02.4534715,2023-02-06 01:57:10.0987983,00:00:00.0765135
2023-02-11 23:11:48.4764515,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0156.9072.1.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0156.9072.1.odlsent,23426,A47EB037FFC0A63813909EEFD8FF62A2EC288257,False,2023-02-06 01:57:09.2931648,2023-02-06 01:57:09.3106657,2023-02-06 01:57:10.1593168,00:00:00.0940129
2023-02-11 23:11:48.5854925,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.10.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.10.odlsent,60632,762A2EF3AE62BD8A33816015A9DC1CF7E54C67B8,False,2023-02-06 01:57:06.8457393,2023-02-06 01:57:06.8857416,2023-02-06 01:57:10.1238076,00:00:00.0624982
2023-02-11 23:11:48.6799732,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.100.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.100.odlsent,52885,F894AB8F9373A26A7F45AE4A62E6AEACD611E534,False,2023-02-06 01:57:52.5123682,2023-02-06 01:57:52.5667285,2023-02-11 23:05:36.5588882,00:00:00.0789819
2023-02-11 23:11:48.7734980,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.101.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.101.odlsent,62298,B60B0A91435DCE3F1A14D3793E135E018EE468FB,False,2023-02-06 01:57:53.6841922,2023-02-06 01:57:53.7833199,2023-02-06 01:58:46.8001270,00:00:00.0785213
2023-02-11 23:11:48.8675180,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.102.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.102.odlsent,43547,B019143D62D8BF7A3882F10B96ACAE40B6945C64,False,2023-02-06 01:57:53.8223859,2023-02-06 01:57:53.9712500,2023-02-06 01:58:46.8001270,00:00:00.0625166
2023-02-11 23:11:48.9615287,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.103.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.103.odlsent,64594,2CFC8944E79AE9502F692A5C5485CF9107740FB3,False,2023-02-06 01:57:55.0904638,2023-02-06 01:57:55.1652816,2023-02-06 01:58:46.8001270,00:00:00.0625198
2023-02-11 23:11:49.0549692,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.104.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.104.odlsent,39229,DFCD553D0EE1D921BE390F2C10E309228B230DFF,False,2023-02-06 01:57:55.5680796,2023-02-06 01:57:55.6112215,2023-02-06 01:58:46.8156276,00:00:00.0625086
2023-02-11 23:11:49.1639505,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.105.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.105.odlsent,46526,6C616064A94C6F6D5F5CA890CF6A07048C48A5F7,False,2023-02-06 01:57:56.1147564,2023-02-06 01:57:56.2223354,2023-02-06 01:58:46.8156276,00:00:00.0620199
2023-02-11 23:11:49.2425819,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.106.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.106.odlsent,59132,163CF200413F1457E716B884809FB4138E68A766,False,2023-02-06 01:57:57.0690225,2023-02-06 01:57:57.1303304,2023-02-06 01:58:46.8309608,00:00:00.0626186
2023-02-11 23:11:49.3365572,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.107.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.107.odlsent,29116,44381815C952271C9A7590558ED417E604FE6275,False,2023-02-06 01:57:57.2139864,2023-02-06 01:57:57.2504690,2023-02-06 01:58:46.8156276,00:00:00.0630053
2023-02-11 23:11:49.4460959,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.108.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.108.odlsent,56529,DE59A539B3D3C8B2CCDF883F144421E310D42754,False,2023-02-06 01:57:57.7370612,2023-02-06 01:57:57.8211089,2023-02-06 01:58:46.9091526,00:00:00.0625087
2023-02-11 23:11:49.6486457,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.109.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.109.odlsent,41853,B0001ECFBB666D2E5A51D5881CABC7B3A91496E2,False,2023-02-06 01:57:58.2741124,2023-02-06 01:57:58.3207759,2023-02-06 01:58:47.0351777,00:00:00.1255247
2023-02-11 23:11:49.7576690,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.11.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.11.odlsent,38207,A5F42411E85D997D925198B55E2B927F3D5C359C,False,2023-02-06 01:57:07.0287764,2023-02-06 01:57:07.0545380,2023-02-06 01:57:10.1248011,00:00:00.0800177
2023-02-11 23:11:49.8516735,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.110.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.110.odlsent,49708,12BDAF697D63F02324C72E1FCA17E6559508B8C5,False,2023-02-06 01:57:58.7110894,2023-02-06 01:57:58.7762739,2023-02-06 01:58:46.9873123,00:00:00.0790112
2023-02-11 23:11:49.9611992,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.111.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.111.odlsent,42521,1D328DE903B8B27275A7224859894946F3A7B8F2,False,2023-02-06 01:57:58.9667496,2023-02-06 01:57:59.0128168,2023-02-06 01:58:46.9091526,00:00:00.0785188
2023-02-11 23:11:50.0702246,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.112.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.112.odlsent,61073,CF1B719FCD0BF13676268B9BB50A82E214127B01,False,2023-02-06 01:57:59.8634646,2023-02-06 01:57:59.9109860,2023-02-06 01:58:47.0498697,00:00:00.0630056
2023-02-11 23:11:50.1642407,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.113.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.113.odlsent,38828,AF4CD6DECB9D73A963038120E66AD2946D4B8683,False,2023-02-06 01:57:59.9890311,2023-02-06 01:58:00.0034962,2023-02-06 01:58:47.0498697,00:00:00.0785119
2023-02-11 23:11:50.2577518,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.114.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.114.odlsent,62241,55368C65A25AAAA70B9064FB46140AC7A482ABF9,False,2023-02-06 01:58:00.4725718,2023-02-06 01:58:00.5040749,2023-02-06 01:58:47.0498697,00:00:00.0785127
2023-02-11 23:11:50.3512660,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.12.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.12.odlsent,58148,183AEB0D27D05E32642BAFC37A67882894AAC3A8,False,2023-02-06 01:57:07.7793992,2023-02-06 01:57:07.8264089,2023-02-06 01:57:10.1238076,00:00:00.0785159
2023-02-11 23:11:50.4767997,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.13.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.13.odlsent,40628,EE6806F01CA049E0554A3BEBF83F407EAD102DD8,False,2023-02-06 01:57:08.0167023,2023-02-06 01:57:08.0429471,2023-02-06 01:57:10.1248011,00:00:00.0780088
2023-02-11 23:11:50.6173185,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.14.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.14.odlsent,50905,3C347FFC93A402C4A674BEFE3BB51A10B7C2C47A,False,2023-02-06 01:57:08.5130270,2023-02-06 01:57:08.5390320,2023-02-06 01:57:10.1248011,00:00:00.0945105
2023-02-11 23:11:50.7268260,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.15.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.15.odlsent,52060,C129E5764FB4230515548E7745945566F43C18BB,False,2023-02-06 01:57:09.6942348,2023-02-06 01:57:09.7233750,2023-02-06 01:57:10.1358236,00:00:00.0780038
2023-02-11 23:11:50.8358540,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.16.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.16.odlsent,51838,0F8055C590B26E46965A3D600215AA4242E86285,False,2023-02-06 01:57:11.0739745,2023-02-06 01:57:11.1064768,2023-02-06 01:57:52.9818797,00:00:00.0785210
2023-02-11 23:11:50.9299122,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.17.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.17.odlsent,53620,ED82655592C93FCB5A53B49021A7B36495C26E51,False,2023-02-06 01:57:11.2049909,2023-02-06 01:57:11.2379969,2023-02-06 01:57:52.9818797,00:00:00.0790159
2023-02-11 23:11:51.0549755,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.18.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.18.odlsent,38504,00D6097055524BF0388F3E99AF524AB9C2CF5FFB,False,2023-02-06 01:57:11.1095344,2023-02-06 01:57:11.1365343,2023-02-06 01:57:52.9850448,00:00:00.0945128
2023-02-11 23:11:51.1639111,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.19.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.19.odlsent,53782,FDAD5125AEBC200E99F20A04BA6D84BC415C2940,False,2023-02-06 01:57:11.4180418,2023-02-06 01:57:11.4560350,2023-02-06 01:57:52.9854447,00:00:00.0795199
2023-02-11 23:11:51.2579341,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.2.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.2.odlsent,46804,5D7881A7974E4641E61E153C4D1E9EA368E65906,False,2023-02-06 01:57:02.7885280,2023-02-06 01:57:02.8180692,2023-02-06 01:57:10.1098013,00:00:00.0630024
2023-02-11 23:11:51.3829477,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.20.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.20.odlsent,46642,BF8E09FA30955417442C5799FC2B20E62AF7C33A,False,2023-02-06 01:57:11.3240152,2023-02-06 01:57:11.3555222,2023-02-06 01:57:52.9872684,00:00:00.0785153
2023-02-11 23:11:51.5079818,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.21.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.21.odlsent,52185,31983C64292EF67503CBBC95DDB3F7C246C8B2AA,False,2023-02-06 01:57:11.6539745,2023-02-06 01:57:11.6785114,2023-02-06 01:57:52.9841793,00:00:00.0785211
2023-02-11 23:11:51.6175368,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.22.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.22.odlsent,52961,4B994A178DD5675E2F238BC932256F0997436C40,False,2023-02-06 01:57:12.1706592,2023-02-06 01:57:12.2011778,2023-02-06 01:57:52.9872684,00:00:00.0785227
2023-02-11 23:11:51.7730130,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.23.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.23.odlsent,48932,9B3EC3A43F598319057857632E6A65CE4B656F5E,False,2023-02-06 01:57:12.6637382,2023-02-06 01:57:12.6921612,2023-02-06 01:57:52.9902683,00:00:00.1100236
2023-02-11 23:11:51.8830343,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.24.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.24.odlsent,55419,F76D1CEEF2FF7311D31D08636C33A9C16FAC530D,False,2023-02-06 01:57:12.9453042,2023-02-06 01:57:12.9723022,2023-02-06 01:57:52.9902683,00:00:00.0625136
2023-02-11 23:11:51.9925561,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.25.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.25.odlsent,38618,9C87C2A73CE11E1B626154B9BF139E0B0EA2C2B0,False,2023-02-06 01:57:13.2293552,2023-02-06 01:57:13.2488469,2023-02-06 01:57:52.9933876,00:00:00.0785047
2023-02-11 23:11:52.0860730,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.26.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.26.odlsent,58516,808379F3DE44E27E2A6102CF71DD36387E9F5308,False,2023-02-06 01:57:13.6814283,2023-02-06 01:57:13.7123369,2023-02-06 01:57:52.9924953,00:00:00.0780091
2023-02-11 23:11:52.2110960,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.27.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.27.odlsent,43235,61A06D884CC2F80C6CD92D5D24E8CA0B8D34C065,False,2023-02-06 01:57:13.9474709,2023-02-06 01:57:13.9734754,2023-02-06 01:57:52.9912770,00:00:00.0785149
2023-02-11 23:11:52.3206049,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.28.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.28.odlsent,59529,6B21418255597ECC4F123E24B2DAE4E3DDB12B91,False,2023-02-06 01:57:14.5720847,2023-02-06 01:57:14.6000852,2023-02-06 01:57:52.9942674,00:00:00.0779280
